URL,Nombre,Características,Descripción,Imagen,Precios
https://pc-builds.com/es/parts/power-supply/VZpi5e/corsair-hx750-750w,Corsair HX750  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '750 W', 'Longitud': '180 mm', 'Modular': 'Semi'}","The Corsair HX750 Power Supply is designed in the ATX form factor and boasts an impressive 80+ Gold efficiency rating, ensuring optimal energy use with reduced waste heat. With a wattage of 750 W, it provides ample power for various system configurations while maintaining a compact length of 180 mm, making it suitable for a wide range of cases.",https://m.media-amazon.com/images/I/51eO7B2oUxL._SL500_.jpg,"{'Utilizados': {'Cantidad': 1, 'Precio': '255.69 $.'}}"
https://pc-builds.com/es/parts/power-supply/C3bksn/corsair-rm750i-750w,Corsair RM750i  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '750 W', 'Longitud': '180 mm', 'Modular': 'Full'}","The Corsair RM750i is a 750W power supply designed with an ATX form factor, making it compatible with a wide range of cases. It boasts an 80+ Gold efficiency rating, certifying its high efficiency and potential for reduced energy costs. Measuring 180 mm in length, it fits easily within most standard cases while providing sufficient power.",https://m.media-amazon.com/images/I/41V3O-YsP+L._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '355.90 $.'}, 'Utilizados': {'Cantidad': 1, 'Precio': '228.58 $.'}}"
https://pc-builds.com/es/parts/power-supply/Jq6NDY/gamemax-gx-850-modular-850w,GameMax GX-850 Modular  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '850 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The GameMax GX-850 Modular power supply is an ATX form factor unit that delivers a robust 850W of power, making it suitable for high-performance computing systems. With an 80+ Gold efficiency rating, it emphasizes energy efficiency, ensuring reduced energy waste and lower electricity costs, which is beneficial for both environmental and economic reasons. The unit measures 160 mm in length, allowing for compatibility with a wide range of cases.",https://m.media-amazon.com/images/I/51-L9r2Y9lL._SL500_.jpg,"{'Nuevos': {'Cantidad': 7, 'Precio': '82.99 £.'}}"
https://pc-builds.com/es/parts/power-supply/42Fn5e/be-quiet-dark-power-13-850w,be quiet! Dark Power 13  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Titanium', 'Potencia': '850 W', 'Longitud': '175 mm', 'Modular': 'Full'}","The be quiet! Dark Power 13 850W power supply features an ATX form factor, making it compatible with most standard computer cases. It boasts an impressive efficiency rating of 80+ Titanium, indicating its excellent energy efficiency, which is beneficial for reducing power consumption and heat generation. At a length of 175 mm, it fits well within many setups, while its full modular design allows users to connect only the cables they need, promoting better airflow and cable management.",https://m.media-amazon.com/images/I/31JsLsEAf+L._SL500_.jpg,"{'Nuevos': {'Cantidad': 4, 'Precio': '299.90 $.'}}"
https://pc-builds.com/es/parts/power-supply/xfV2W1/msi-mag-a650gl-650w,MSI MAG A650GL  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '650 W', 'Longitud': '140 mm', 'Modular': 'Full'}","The MSI MAG A650GL is an ATX form factor power supply rated at 650W, suitable for a range of gaming and high-performance computer builds. It features an 80+ Gold efficiency rating, ensuring energy efficiency and reduced power consumption. With a length of 140 mm, it fits comfortably in most standard cases, making it a practical choice for various setups.",https://m.media-amazon.com/images/I/41F5G0iQQ0L._SL500_.jpg,"{'Nuevos': {'Cantidad': 17, 'Precio': '94.44 €.'}}"
https://pc-builds.com/es/parts/power-supply/4F7ssn/silverstone-attis-650r-650w,Silverstone ATTIS 650R  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '650 W', 'Longitud': '140 mm', 'Modular': 'No'}","The Silverstone ATTIS 650R 650W power supply is designed in the ATX form factor, making it compatible with a wide range of computer cases. It boasts an efficiency rating of 80+ Bronze, indicating that it operates efficiently, converting a significant portion of input power into usable output while minimizing energy waste. The unit has a compact length of 140 mm, allowing for flexible installation options.",https://m.media-amazon.com/images/I/41fvw0nX2EL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '69.00 €.'}, 'Utilizados': {'Cantidad': 1, 'Precio': '66.93 €.'}}"
https://pc-builds.com/es/parts/power-supply/nD9wHP/sharkoon-rebel-p30-gold-1000w,SHARKOON Rebel P30 Gold  1000W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '1,000 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The SHARKOON Rebel P30 Gold 1000W is an ATX form factor power supply that delivers a robust output of 1,000 watts, making it suitable for high-performance gaming systems and workstations. It carries an efficiency rating of 80+ Gold, signifying both energy efficiency and reduced operational cost, which is a critical factor for users focused on sustainability and energy savings. With dimensions of 160 mm in length, it fits in standard PC cases while ensuring adequate airflow.",https://m.media-amazon.com/images/I/51D6N+NOMvL._SL500_.jpg,"{'Nuevos': {'Cantidad': 9, 'Precio': '225.62 €.'}, 'Utilizados': {'Cantidad': 1, 'Precio': '201.04 €.'}}"
https://pc-builds.com/es/parts/power-supply/vQbpph/rosewill-rp600v2-s-sl-600w,Rosewill RP600V2-S-SL  600W,"{'Factor de forma': 'ATX', 'Potencia': '600 W', 'Longitud': '139 mm', 'Modular': 'No'}","The Rosewill RP600V2-S-SL 600W is an ATX form factor power supply, designed to deliver stable power to various computer components. With a total wattage output of 600 W, it provides adequate energy for mid-range to higher-end systems, although the lack of modularity may limit cable management options. The power supply measures 139 mm in length, making it compatible with most cases without space constraints.",https://m.media-amazon.com/images/I/41rquUdIYGL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '186.41 $.'}}"
https://pc-builds.com/es/parts/power-supply/4xhKXF/powerspec-ps-650bf-650w,PowerSpec PS 650BF  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '650 W', 'Longitud': '140 mm', 'Modular': 'No'}","The PowerSpec PS 650BF is an ATX form factor power supply with a wattage capacity of 650W, suitable for mid-range systems. It features an 80+ Bronze efficiency rating, which ensures a decent level of energy efficiency, translating to lower electricity costs and reduced heat generation during operation. The compact length of 140mm allows for easy integration into various chassis without compromising space.",https://m.media-amazon.com/images/I/51kVM0DIx4S._SL500_.jpg,"{'Nuevos': {'Cantidad': 11, 'Precio': '130.04 $.'}, 'Utilizados': {'Cantidad': 1, 'Precio': '56.99 $.'}}"
https://pc-builds.com/es/parts/power-supply/DQqbJe/lepa-g1000-mb-1000w,LEPA G1000-MB  1000W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '1,000 W', 'Longitud': '175 mm', 'Modular': 'Full'}","The LEPA G1000-MB is a robust ATX power supply unit rated at 1000 watts, making it suitable for high-performance builds. It boasts an 80+ Gold efficiency rating, indicating that it operates efficiently and minimizes power waste, aligning it with energy-conscious designs. With a length of 175 mm, it fits well within standard cases, allowing for convenient installation.",https://m.media-amazon.com/images/I/51lLyZJVPyL._SL500_.jpg,"{'Utilizados': {'Cantidad': 1, 'Precio': '139.00 €.'}}"
https://pc-builds.com/es/parts/power-supply/QJnyFo/lc-power-lc6450-v2-3-450w,LC-Power LC6450 V2.3  450W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '450 W', 'Longitud': '140 mm', 'Modular': 'No'}","The LC-Power LC6450 V2.3 is an ATX form factor power supply unit (PSU) with a maximum output of 450 watts. Its efficiency is rated at 80+ Bronze, indicating it operates with a good level of energy efficiency, reducing power waste and heat generation. The unit measures 140 mm in length, which is standard for ATX power supplies, making it compatible with a variety of computer cases.",https://m.media-amazon.com/images/I/41h-Db5bIbL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '151.00 €.'}}"
https://pc-builds.com/es/parts/power-supply/y88Hph/evga-supernova-650-g3-650w,EVGA SuperNOVA 650 G3  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '650 W', 'Longitud': '150 mm', 'Modular': 'Full'}","The EVGA SuperNOVA 650 G3 is an ATX form factor power supply, boasting a wattage rating of 650W. It adheres to an 80+ Gold efficiency rating, indicating that it is designed to minimize energy waste and reduce heat generation, which can enhance overall system stability and longevity. With a compact length of 150 mm, it fits into a variety of build setups, making it versatile for different configurations.",https://m.media-amazon.com/images/I/51hv-b49NDL._SL500_.jpg,"{'Utilizados': {'Cantidad': 1, 'Precio': '300.00 $.'}}"
https://pc-builds.com/es/parts/power-supply/JQbpph/seasonic-x-850w,SeaSonic X  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '850 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The SeaSonic X 850W power supply features an ATX form factor, making it compatible with a wide range of cases. It delivers a potent 850W output, with an efficiency rating of 80+ Gold, indicating a high level of energy efficiency which can reduce power consumption and heat generation. With a length of 160 mm, this unit should fit comfortably in most ATX cases.",https://m.media-amazon.com/images/I/51VdSFT+ACL._SL500_.jpg,"{'Utilizados': {'Cantidad': 3, 'Precio': '99.99 $.'}}"
https://pc-builds.com/es/parts/power-supply/F2kHph/inter-tech-argus-aps-720w,Inter-Tech Argus APS  720W,"{'Factor de forma': 'ATX', 'Potencia': '720 W', 'Longitud': '140 mm', 'Modular': 'No'}","The Inter-Tech Argus APS 720W is an ATX power supply featuring a maximum output of 720 watts. With a compact length of 140 mm, it fits standard PC cases while providing adequate power for mid-range to high-end systems. It lacks modular design, meaning all cables are permanently attached, which could affect cable management.",https://m.media-amazon.com/images/I/51BTN2BImSL._SL500_.jpg,"{'Nuevos': {'Cantidad': 8, 'Precio': '42.99 €.'}}"
https://pc-builds.com/es/parts/power-supply/CB8jkL/silverstone-strider-titanium-1100w,Silverstone Strider Titanium  1100W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Titanium', 'Potencia': '1,100 W', 'Longitud': '180 mm', 'Modular': 'Full'}","The Silverstone Strider Titanium 1100W is an ATX form factor power supply designed for high-performance computing. With a robust output of 1,100 watts, it is well-suited for demanding systems that require stable and efficient power delivery. The unit boasts an efficiency rating of 80+ Titanium, ensuring that it operates effectively with minimal energy loss, which translates to lower electricity bills and reduced heat generation.",https://m.media-amazon.com/images/I/51W0B2FWgpL._SL500_.jpg,"{'Nuevos': {'Cantidad': 7, 'Precio': '279.65 €.'}, 'Utilizados': {'Cantidad': 1, 'Precio': '239.85 €.'}}"
https://pc-builds.com/es/parts/power-supply/9vzi5e/asus-rog-strix-aura-edition-1000w,Asus ROG Strix Aura Edition  1000W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '1,000 W', 'Longitud': '180 mm', 'Modular': 'Full'}","The Asus ROG Strix Aura Edition 1000W power supply features an ATX form factor, making it compatible with a wide range of cases. With an efficiency rating of 80+ Gold, it ensures reliable power delivery with reduced energy waste, enhancing overall system performance. The unit has a compact length of 180 mm, alongside a fully modular design, which allows users to customize cable management easily for better airflow and aesthetics.",/image/static/components-small/PSU.png,N/A
https://pc-builds.com/es/parts/power-supply/Vq39a4/corsair-rm1000x-1000w,Corsair RM1000x  1000W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '1,000 W', 'Longitud': '180 mm', 'Modular': 'Full'}","The Corsair RM1000x is an ATX form factor power supply with a robust wattage output of 1000 W. It achieves an efficiency rating of 80+ Gold, ensuring high efficiency and lower energy costs while providing stable power. The non-fanless design contributes to its thermal performance, operating with a standard cooling method that balances noise and cooling efficiency.",https://m.media-amazon.com/images/I/41BSX+PaoTL._SL500_.jpg,"{'Nuevos': {'Cantidad': 12, 'Precio': '147.96 €.'}, 'Utilizados': {'Cantidad': 24, 'Precio': '121.33 €.'}}"
https://pc-builds.com/es/parts/power-supply/9q39a4/corsair-rm750x-750w,Corsair RM750x  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '750 W', 'Longitud': '180 mm', 'Modular': 'Full'}","The Corsair RM750x 750W power supply features an ATX form factor, making it compatible with a wide range of PC cases. It boasts an impressive 80+ Gold efficiency rating, ensuring optimal power usage and lower electricity costs. With a wattage of 750 W, it provides ample power for modern gaming rigs and workstations. Measuring 180 mm in length, it fits conveniently in standard cases without taking up excessive space.",https://m.media-amazon.com/images/I/41ZqPIhHd6L._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '111.89 €.'}, 'Utilizados': {'Cantidad': 13, 'Precio': '105.18 €.'}}"
https://pc-builds.com/es/parts/power-supply/jcfxW1/gigabyte-ud-gm-pg5-850w,Gigabyte UD-GM PG5  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '850 W', 'Longitud': '140 mm', 'Modular': 'Full'}","The Gigabyte UD-GM PG5 850W power supply is designed with an ATX form factor, making it suitable for a wide range of computer cases. With a high efficiency rating of 80+ Gold, it ensures energy savings and effective performance. Its wattage capacity of 850W is ample for powering a variety of components, and the overall length of 140 mm facilitates easy integration into most builds.",https://m.media-amazon.com/images/I/41-h35kwMzL._SL500_.jpg,"{'Nuevos': {'Cantidad': 18, 'Precio': '107.09 €.'}}"
https://pc-builds.com/es/parts/power-supply/Rr9wHP/be-quiet-pure-power-12-750w,be quiet! Pure Power 12  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '750 W', 'Longitud': '160 mm', 'Modular': 'No'}","The be quiet! Pure Power 12 750W is an ATX form factor power supply designed to deliver efficient power to computer systems with a high efficiency rating of 80+ Gold. This ensures that it converts a significant percentage of incoming power into usable energy, reducing waste and heat generation. With a wattage capacity of 750W, it meets the demands of a variety of builds, including those with multiple components or higher performance GPUs.",https://m.media-amazon.com/images/I/41DfL7-87JL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '149.90 $.'}}"
https://pc-builds.com/es/parts/power-supply/Qg89a4/thermaltake-toughpower-sfx-750w,Thermaltake Toughpower SFX  750W,"{'Factor de forma': 'SFX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '750 W', 'Longitud': '104 mm', 'Modular': 'Full'}","The Thermaltake Toughpower SFX 750W is designed in the SFX form factor, making it suitable for compact builds while providing robust power delivery. With a notable efficiency rating of 80+ Platinum, it ensures minimal energy waste, which can result in lower electricity bills and less heat output. Measuring 104 mm in length, it fits easily into smaller cases, addressing the growing demand for space-efficient components.",https://m.media-amazon.com/images/I/513LcMl17oL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '333.99 £.'}, 'Utilizados': {'Cantidad': 2, 'Precio': '156.09 $.'}}"
https://pc-builds.com/es/parts/power-supply/Dv39a4/corsair-sf450-2016-450w,Corsair SF450 (2016)  450W,"{'Factor de forma': 'SFX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '450 W', 'Longitud': '100 mm', 'Modular': 'Full'}","The Corsair SF450 is a compact SFX form factor power supply, designed for small form factor builds. Measuring just 100 mm in length, it provides a space-efficient solution without compromising on power. With a wattage of 450 W and an 80+ Gold efficiency rating, it delivers reliable performance while maintaining high energy efficiency.",https://images.pc-builds.com/images/components/84cc26dddb74062115c247b146f610c3/abdad71bd231f0c2381d70976dafabeb/db4a3516a670071f2fa6fcab81c01996.png,N/A
https://pc-builds.com/es/parts/power-supply/rHmLHP/antec-high-current-gamer-900w,Antec High Current Gamer  900W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '900 W', 'Longitud': '180 mm', 'Modular': 'No'}","The Antec High Current Gamer 900W power supply is designed in an ATX form factor, measuring 180 mm in length, making it a standard option for mid to high-end PC builds. It holds an 80+ Bronze efficiency rating, indicating a balanced performance in energy consumption and output, which is beneficial for users seeking a reliable power source without incurring excessive electricity costs.",https://m.media-amazon.com/images/I/412SMdxhGPL._SL500_.jpg,"{'Utilizados': {'Cantidad': 1, 'Precio': '306.09 $.'}}"
https://pc-builds.com/es/parts/power-supply/3LWJnX/be-quiet-pure-power-12-650w,be quiet! Pure Power 12  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '650 W', 'Longitud': '160 mm', 'Modular': 'No'}","The be quiet! Pure Power 12 650W is an ATX power supply unit designed for reliable performance in various PC builds. With a power output of 650 watts, it supports a range of components, making it versatile for both gaming and workstation setups. It features an 80+ Gold efficiency rating, ensuring effective power management and reduced energy costs while maintaining optimal voltage levels.",https://m.media-amazon.com/images/I/41DfL7-87JL._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '134.90 $.'}}"
https://pc-builds.com/es/parts/power-supply/Vrrn5e/be-quiet-straight-power-11-1000w-1000w,be quiet! Straight Power 11 1000W  1000W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '1,000 W', 'Longitud': '170 mm', 'Modular': 'Full'}","The be quiet! Straight Power 11 1000W is an ATX form factor power supply designed for high-performance computing needs, delivering a maximum wattage of 1,000 W. It boasts an 80+ Gold efficiency rating, ensuring that it operates at a high efficiency level, which contributes to lower electricity costs and reduced heat output. With a length of 170 mm, it is compatible with a variety of cases while still focusing on space management.",https://m.media-amazon.com/images/I/41Nm7UVZpQL._SL500_.jpg,"{'Nuevos': {'Cantidad': 4, 'Precio': '204.56 £.'}}"
https://pc-builds.com/es/parts/power-supply/cB3NDY/kolink-core-600w,KOLINK Core  600W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+', 'Potencia': '600 W', 'Longitud': '140 mm', 'Modular': 'No'}","The KOLINK Core 600W power supply features an ATX form factor, making it compatible with a wide range of computer cases. With a wattage of 600W and an 80+ efficiency rating, it strikes a balance between performance and energy consumption, ensuring that users have enough power for their components while maintaining efficiency. The unit measures 140 mm in length, which is standard for ATX power supplies, allowing for convenient installation in most systems.",https://images.pc-builds.com/images/components/84cc26dddb74062115c247b146f610c3/d23531e0965d3c9a6a2f8cc044d49d38/db4a3516a670071f2fa6fcab81c01996.png,N/A
https://pc-builds.com/es/parts/power-supply/zjmFvf/cougar-gex-650w,Cougar GEX  650W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '650 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The Cougar GEX 650W power supply features an ATX form factor, making it compatible with most standard computer cases. With an 80+ Gold efficiency rating, it delivers high energy efficiency, potentially reducing electricity costs and heat output. Measuring 160 mm in length, it fits well within mid-to-large tower cases. It is a fully modular power supply, allowing users to connect only the cables they need, promoting better airflow and cable management.",https://m.media-amazon.com/images/I/51B-WJNG35L._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '99.00 €.'}}"
https://pc-builds.com/es/parts/power-supply/qRtaa4/seasonic-b12-bc-850w,SeaSonic B12 BC  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '850 W', 'Longitud': '140 mm', 'Modular': 'No'}","The SeaSonic B12 BC 850W power supply has an ATX form factor, making it compatible with various mid-tower and full-tower cases. With an efficiency rating of 80+ Bronze, it ensures a good balance between performance and energy consumption, suitable for users looking for reliable power supply solutions without extreme efficiency demands. Its length of 140 mm provides flexibility for installation in numerous chassis.",https://m.media-amazon.com/images/I/41GjbN3CdiS._SL500_.jpg,"{'Nuevos': {'Cantidad': 12, 'Precio': '79.94 €.'}}"
https://pc-builds.com/es/parts/power-supply/crhvmp/nzxt-c750-2023-750w,NZXT C750 (2023)  750W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '750 W', 'Longitud': '140 mm', 'Modular': 'No'}","The NZXT C750 (2023) power supply unit is designed in an ATX form factor, ensuring compatibility with a wide range of cases. It offers a wattage output of 750W, which is adequate for most mid-range and high-end gaming rigs, allowing for stable performance under load. Measuring at 140 mm in length, it fits comfortably in standard ATX cases, making it a versatile choice for various builds.",https://m.media-amazon.com/images/I/41T1P8UOZTL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '74.90 €.'}, 'Utilizados': {'Cantidad': 2, 'Precio': '71.90 €.'}}"
https://pc-builds.com/es/parts/power-supply/mnVn5e/msi-mag-a550bn-550w,MSI MAG A550BN  550W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Bronze', 'Potencia': '550 W', 'Longitud': '140 mm', 'Modular': 'No'}","The MSI MAG A550BN is an ATX power supply with a wattage of 550W and an 80+ Bronze efficiency rating, indicating reliable performance and reduced energy wastage. Its compact length of 140 mm allows for compatibility with a variety of cases, making it suitable for a range of builds. The unit is non-modular, which may limit cable management but ensures all necessary cables are included.",https://m.media-amazon.com/images/I/413tsgbXbcL._SL500_.jpg,"{'Nuevos': {'Cantidad': 29, 'Precio': '50.77 €.'}}"
https://pc-builds.com/es/parts/power-supply/TLZXJ6/xilence-xp1050mr9-2-1050w,Xilence XP1050MR9.2  1050W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '1,050 W', 'Longitud': '180 mm', 'Modular': 'Full'}","The Xilence XP1050MR9.2 is an ATX form factor power supply boasting a considerable wattage of 1,050W. It features an 80+ Gold efficiency rating, indicating a high level of energy efficiency under typical load conditions. With a length of 180mm, it fits well within standard ATX cases. The unit is fully modular, allowing users to connect only the cables they need, which helps in reducing clutter and improving airflow within the PC case.",https://m.media-amazon.com/images/I/61CsK9bVqUL._SL500_.jpg,"{'Nuevos': {'Cantidad': 4, 'Precio': '157.86 €.'}}"
https://pc-builds.com/es/parts/power-supply/KPhvmp/seasonic-g12-gc-550w,SeaSonic G12 GC  550W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '550 W', 'Longitud': '140 mm', 'Modular': 'No'}","The SeaSonic G12 GC 550W is an ATX form factor power supply that offers a robust 550 W output, making it suitable for mainstream PC builds. Its 80+ Gold efficiency rating indicates that it operates with high efficiency, helping to reduce electricity consumption and resulting in less heat generation compared to lower-rated models. This unit measures 140 mm in length, which is standard for ATX power supplies, allowing compatibility with a wide range of cases.",https://images.pc-builds.com/images/components/84cc26dddb74062115c247b146f610c3/a2681e6a525cec2ca18b84bdeccfe1e0/db4a3516a670071f2fa6fcab81c01996.png,N/A
https://pc-builds.com/es/parts/power-supply/vJx2W1/be-quiet-sfx-l-power-500w,be quiet! SFX L Power  500W,"{'Factor de forma': 'SFX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '500 W', 'Longitud': '130 mm', 'Modular': 'Full'}","The be quiet! SFX L Power 500W is designed in a compact SFX form factor, making it suitable for small build configurations. With a wattage output of 500 W, it is capable of powering mid-range systems reliably. Measuring 130 mm in length, it fits snugly in tight spaces, complementing the requirements of space-sensitive setups.",https://m.media-amazon.com/images/I/41DBOQhBWgL._SL500_.jpg,"{'Nuevos': {'Cantidad': 32, 'Precio': '96.26 €.'}}"
https://pc-builds.com/es/parts/power-supply/bRXJnX/msi-mpg-a1000g-1000w,MSI MPG A1000G  1000W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '1,000 W', 'Longitud': '150 mm', 'Modular': 'Full'}","The MSI MPG A1000G is designed in an ATX form factor, making it compatible with most modern cases. With a wattage capacity of 1,000 W, it is suitable for high-performance systems that require significant power. The full modular setup allows users to connect only the cables they need, minimizing clutter and improving airflow within the case. Measuring 150 mm in length, it strikes a balance between ample space for most configurations and a compact design for tight builds.",https://m.media-amazon.com/images/I/419aP5KHR2L._SL500_.jpg,"{'Nuevos': {'Cantidad': 24, 'Precio': '176.19 €.'}, 'Utilizados': {'Cantidad': 5, 'Precio': '157.65 €.'}}"
https://pc-builds.com/es/parts/power-supply/YqqrNz/be-quiet-dark-power-13-1000w,be quiet! Dark Power 13  1000W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Titanium', 'Potencia': '1,000 W', 'Longitud': '175 mm', 'Modular': 'Full'}","The be quiet! Dark Power 13 1000W power supply features an ATX form factor, making it compatible with a wide range of computer cases. It boasts a high efficiency rating of 80+ Titanium, signifying top-tier energy performance and supporting energy savings. With a substantial wattage output of 1,000 watts, it is equipped to handle demanding hardware configurations, which is especially valuable for high-performance gaming or workstation builds. The power supply has a compact length of 175 mm, ensuring it can fit into various chassis without compatibility issues.",https://m.media-amazon.com/images/I/418iSEQ2wbL._SL500_.jpg,"{'Nuevos': {'Cantidad': 17, 'Precio': '305.47 €.'}}"
https://pc-builds.com/es/parts/power-supply/qjcRJ6/sharkoon-silentstorm-cool-zero-850-850w,SHARKOON SilentStorm Cool Zero 850  850W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '850 W', 'Longitud': '160 mm', 'Modular': 'Full'}","The SHARKOON SilentStorm Cool Zero 850 is a robust power supply unit with an ATX form factor, ensuring compatibility with a wide range of PC cases. It boasts an impressive efficiency rating of 80+ Gold, indicating minimal energy wastage and lower electricity costs, which is suitable for high-performance builds. With a wattage of 850W, it provides ample power for demanding hardware setups, while its compact length of 160 mm allows for easy installation in various systems.",https://m.media-amazon.com/images/I/51wnhed8NoL._SL500_.jpg,"{'Nuevos': {'Cantidad': 24, 'Precio': '124.68 €.'}, 'Utilizados': {'Cantidad': 4, 'Precio': '110.43 €.'}}"
https://pc-builds.com/es/parts/power-supply/rqmn5e/apevia-captain-550w,Apevia CAPTAIN  550W,"{'Factor de forma': 'ATX', 'Potencia': '550 W', 'Longitud': '140 mm', 'Modular': 'No'}","The Apevia CAPTAIN 550W power supply unit adheres to the ATX form factor, making it compatible with a wide range of cases. With a wattage output of 550 W, it is suitable for mid-range systems but may not provide sufficient power for high-performance builds. The unit measures 140 mm in length, which helps ensure compatibility with most standard ATX cases.",https://m.media-amazon.com/images/I/41DOnhLPiFL._SL500_.jpg,"{'Nuevos': {'Cantidad': 2, 'Precio': '102.88 €.'}, 'Utilizados': {'Cantidad': 1, 'Precio': '30.20 $.'}}"
https://pc-builds.com/es/parts/power-supply/FykwHP/be-quiet-straight-power-10-cm-800w,be quiet! Straight Power 10 CM  800W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Gold', 'Potencia': '800 W', 'Longitud': '160 mm', 'Modular': 'Semi'}","The be quiet! Straight Power 10 CM 800W is designed in the ATX form factor, making it compatible with a wide range of computer cases. It features an 80+ Gold efficiency rating, ensuring minimal energy waste and producing less heat, which leads to a more reliable performance. With a wattage of 800W, it is suitable for mid to high-end systems, providing ample power for demanding components.",https://m.media-amazon.com/images/I/41sJXbifTKL._SL500_.jpg,"{'Nuevos': {'Cantidad': 1, 'Precio': '176.84 €.'}}"
https://pc-builds.com/es/parts/power-supply/yg8bJe/lc-power-lc1000-v2-4-1000w,LC-Power LC1000 V2.4  1000W,"{'Factor de forma': 'ATX', 'Calificación de eficiencia': '80+ Platinum', 'Potencia': '1,000 W', 'Longitud': '190 mm', 'Modular': 'Full'}","The LC-Power LC1000 V2.4 is a powerful ATX form factor power supply unit with a robust output of 1,000 watts, ensuring compatibility with high-performance systems. Its 80+ Platinum efficiency rating indicates excellent energy efficiency, reducing electricity costs while minimizing heat generation. Measuring 190 mm in length, it fits most standard cases, allowing for straightforward installation.",https://m.media-amazon.com/images/I/41XcD8szgYL._SL500_.jpg,"{'Utilizados': {'Cantidad': 1, 'Precio': '205.99 €.'}}"
